列車番号,,91B,91B,93B,93B,3095B,3095B,3095M,97B,97B,5049B,5049M,291B,291B,51B,171M,9121B,121B,121M,293B,201B,3001B,3001B,3001M,3001M,203B,9073B,9073M,9051B,9051B,9051M,5051B,5051M,251B,2203B,123B,123M,4101B,9415B,3005B,3005M,1125B,205B,205B,2053B,4103B,9075B,9075M,127B,127M,7B,7B,253B,6009B,6009M,9009B,9009M,53B,2301B,6129B,129B,129M,3011B,3011M,3011M,3011M,255B,131B,131M,13B,13B,55B,8177B,8177M,133B,133M,1015B,5015B,5015M,207B,3017B,3017M,9161B,57B,19B,19B,9019M,9019M,9079B,9079M,6135B,135B,135M,257B,3021B,3021M,3021M,2389B,2389B,9163B,59B,2307B,9081B,9081M,5055B,5055M,2055B,6137B,137B,137M,9165B,209B,209B,3023B,3023M,3023M,3023M,2337B,61B,5057B,5057M,5057M,1057B,2057B,9225B,6139B,139B,139M,9167B,259B,3025B,3025M,3025M,3025M,3025M,4391B,63B,5059B,5059M,9085B,9085M,6141B,141B,141M,9169B,211B,3027B,3027M,3027M,3027M,3027M,8029B,65B,5061B,5061M,2061B,9087B,9087M,2231B,6143B,143B,143M,9171B,261B,3031B,3031M,3031M,3031M,2397B,67B,67B,6033B,5033B,5033M,2033B,9089B,9089M,145B,145M,9199B,99B,69B,3035B,3035M,3035M,3035M,3035M,8037B,1147B,5065B,5065M,2065B,9091B,9091M,8105B,149B,149M,263B,3039B,3039M,3039M,3039M,1151B,215B,8067B,8067M,2067B,9093B,9093M,4107B,6153B,153B,153M,265B,3041B,3041M,3041M,3041M,71B,217B,4069B,8195B,8195M,8109B,267B,9489B,157B,157M,3043B,3043M,3043M,219B,4111B,9097B,9097M,269B,3045B,3045M,73B,271B,8117B,6159B,159B,159M,221B,6273B,275B,1047B,223B,277B,279B,281B
列車名_列車名,,はやて_91_はやて91,はやて_91_はやて91,はやて_93_はやて93,はやて_93_はやて93,はやぶさ_95_はやぶさ95,はやぶさ_95_はやぶさ95,こまち_95_こまち95,やまびこ_97_やまびこ97,やまびこ_97_やまびこ97,はやぶさ_49_はやぶさ49,こまち_49_こまち49,やまびこ_291_やまびこ291,やまびこ_291_やまびこ291,やまびこ_51_やまびこ51,つばさ_171_つばさ171,やまびこ_121_やまびこ121,つばさ_121_つばさ121,つばさ_121_つばさ121,やまびこ_293_やまびこ293,やまびこ_201_やまびこ201,はやぶさ_1_はやぶさ1,はやぶさ_1_はやぶさ1,こまち_1_こまち1,こまち_1_こまち1,やまびこ_203_やまびこ203,つばさ_73_つばさ73,つばさ_73_つばさ73,はやぶさ_51_はやぶさ51,はやぶさ_51_はやぶさ51,こまち_51_こまち51,はやぶさ_51_はやぶさ51,こまち_51_こまち51,なすの_251_なすの251,はやぶさ_203_はやぶさ203,やまびこ_123_やまびこ123,つばさ_123_つばさ123,はやぶさ_101_はやぶさ101,やまびこ_415_やまびこ415,はやぶさ_5_はやぶさ5,こまち_5_こまち5,やまびこ_125_やまびこ125,やまびこ_205_やまびこ205,やまびこ_205_やまびこ205,はやぶさ_53_はやぶさ53,はやぶさ_103_はやぶさ103,つばさ_75_つばさ75,つばさ_75_つばさ75,やまびこ_127_やまびこ127,つばさ_127_つばさ127,はやぶさ_7_はやぶさ7,はやぶさ_7_はやぶさ7,なすの_253_なすの253,はやぶさ_9_はやぶさ9,こまち_9_こまち9,はやぶさ_9_はやぶさ9,こまち_9_こまち9,やまびこ_53_やまびこ53,はやぶさ_301_はやぶさ301,やまびこ_129_やまびこ129,つばさ_129_つばさ129,つばさ_129_つばさ129,はやぶさ_11_はやぶさ11,こまち_11_こまち11,こまち_11_こまち11,こまち_11_こまち11,なすの_255_なすの255,やまびこ_131_やまびこ131,つばさ_131_つばさ131,はやぶさ_13_はやぶさ13,はやぶさ_13_はやぶさ13,やまびこ_55_やまびこ55,やまびこ_177_やまびこ177,つばさ_177_つばさ177,やまびこ_133_やまびこ133,つばさ_133_つばさ133,はやぶさ_15_はやぶさ15,はやぶさ_15_はやぶさ15,こまち_15_こまち15,やまびこ_207_やまびこ207,はやぶさ_17_はやぶさ17,こまち_17_こまち17,やまびこ_161_やまびこ161,やまびこ_57_やまびこ57,はやぶさ_19_はやぶさ19,はやぶさ_19_はやぶさ19,こまち_19_こまち19,こまち_19_こまち19,つばさ_79_つばさ79,つばさ_79_つばさ79,やまびこ_135_やまびこ135,つばさ_135_つばさ135,つばさ_135_つばさ135,なすの_257_なすの257,はやぶさ_21_はやぶさ21,こまち_21_こまち21,こまち_21_こまち21,はやぶさ_389_はやぶさ389,はやぶさ_389_はやぶさ389,やまびこ_163_やまびこ163,やまびこ_59_やまびこ59,はやぶさ_307_はやぶさ307,つばさ_81_つばさ81,つばさ_81_つばさ81,はやぶさ_55_はやぶさ55,こまち_55_こまち55,はやぶさ_55_はやぶさ55,やまびこ_137_やまびこ137,つばさ_137_つばさ137,つばさ_137_つばさ137,やまびこ_165_やまびこ165,やまびこ_209_やまびこ209,やまびこ_209_やまびこ209,はやぶさ_23_はやぶさ23,こまち_23_こまち23,こまち_23_こまち23,こまち_23_こまち23,はやぶさ_337_はやぶさ337,やまびこ_61_やまびこ61,はやぶさ_57_はやぶさ57,こまち_57_こまち57,こまち_57_こまち57,はやぶさ_57_はやぶさ57,はやぶさ_57_はやぶさ57,やまびこ_225_やまびこ225,やまびこ_139_やまびこ139,つばさ_139_つばさ139,つばさ_139_つばさ139,やまびこ_167_やまびこ167,なすの_259_なすの259,はやぶさ_25_はやぶさ25,こまち_25_こまち25,こまち_25_こまち25,こまち_25_こまち25,こまち_25_こまち25,はやぶさ_391_はやぶさ391,やまびこ_63_やまびこ63,はやぶさ_59_はやぶさ59,こまち_59_こまち59,つばさ_85_つばさ85,つばさ_85_つばさ85,やまびこ_141_やまびこ141,つばさ_141_つばさ141,つばさ_141_つばさ141,やまびこ_169_やまびこ169,やまびこ_211_やまびこ211,はやぶさ_27_はやぶさ27,こまち_27_こまち27,こまち_27_こまち27,こまち_27_こまち27,こまち_27_こまち27,はやぶさ_29_はやぶさ29,やまびこ_65_やまびこ65,はやぶさ_61_はやぶさ61,こまち_61_こまち61,はやぶさ_61_はやぶさ61,つばさ_87_つばさ87,つばさ_87_つばさ87,はやぶさ_231_はやぶさ231,やまびこ_143_やまびこ143,つばさ_143_つばさ143,つばさ_143_つばさ143,やまびこ_171_やまびこ171,なすの_261_なすの261,はやぶさ_31_はやぶさ31,こまち_31_こまち31,こまち_31_こまち31,こまち_31_こまち31,はやぶさ_397_はやぶさ397,やまびこ_67_やまびこ67,やまびこ_67_やまびこ67,はやぶさ_33_はやぶさ33,はやぶさ_33_はやぶさ33,こまち_33_こまち33,はやぶさ_33_はやぶさ33,つばさ_89_つばさ89,つばさ_89_つばさ89,やまびこ_145_やまびこ145,つばさ_145_つばさ145,やまびこ_199_やまびこ199,やまびこ_99_やまびこ99,やまびこ_69_やまびこ69,はやぶさ_35_はやぶさ35,こまち_35_こまち35,こまち_35_こまち35,こまち_35_こまち35,こまち_35_こまち35,はやぶさ_37_はやぶさ37,やまびこ_147_やまびこ147,はやぶさ_65_はやぶさ65,こまち_65_こまち65,はやぶさ_65_はやぶさ65,つばさ_91_つばさ91,つばさ_91_つばさ91,はやぶさ_105_はやぶさ105,やまびこ_149_やまびこ149,つばさ_149_つばさ149,なすの_263_なすの263,はやぶさ_39_はやぶさ39,こまち_39_こまち39,こまち_39_こまち39,こまち_39_こまち39,やまびこ_151_やまびこ151,やまびこ_215_やまびこ215,はやぶさ_67_はやぶさ67,こまち_67_こまち67,はやぶさ_67_はやぶさ67,つばさ_93_つばさ93,つばさ_93_つばさ93,はやぶさ_107_はやぶさ107,やまびこ_153_やまびこ153,つばさ_153_つばさ153,つばさ_153_つばさ153,なすの_265_なすの265,はやぶさ_41_はやぶさ41,こまち_41_こまち41,こまち_41_こまち41,こまち_41_こまち41,やまびこ_71_やまびこ71,やまびこ_217_やまびこ217,はやぶさ_69_はやぶさ69,やまびこ_195_やまびこ195,つばさ_195_つばさ195,はやぶさ_109_はやぶさ109,なすの_267_なすの267,やまびこ_489_やまびこ489,やまびこ_157_やまびこ157,つばさ_157_つばさ157,はやぶさ_43_はやぶさ43,こまち_43_こまち43,こまち_43_こまち43,やまびこ_219_やまびこ219,はやぶさ_111_はやぶさ111,つばさ_97_つばさ97,つばさ_97_つばさ97,なすの_269_なすの269,はやぶさ_45_はやぶさ45,こまち_45_こまち45,やまびこ_73_やまびこ73,なすの_271_なすの271,はやぶさ_117_はやぶさ117,やまびこ_159_やまびこ159,つばさ_159_つばさ159,つばさ_159_つばさ159,やまびこ_221_やまびこ221,なすの_273_なすの273,なすの_275_なすの275,はやぶさ_47_はやぶさ47,やまびこ_223_やまびこ223,なすの_277_なすの277,なすの_279_なすの279,なすの_281_なすの281
設備,,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席___,グリーン車指定席_普通車一部指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席___,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席___,グリーン車指定席_グランクラス_普通車全車指定席_____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_普通車一部指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_普通車全車指定席____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）_普通車全車指定席_____,グリーン車指定席_グランクラス（車内サービスなし）_普通車一部指定席_____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席_グランクラス（車内サービスなし）____,グリーン車指定席___
